id;text;feature;user;sentiment;create_at;source;geo;coordinates;hashtags;mentions
741100;as argentinas deixando a quadra depois desse jogo hashtag hashtag hashtag url;;lanalarissa8;1;09/08/2016 03:01;Android;;;Voleibol Rio2016 bra ;
740631;liiiinda url;;13carol_;1;09/08/2016 02:59;iPhone;;;;
737974;sonoplastia dos jogos está ótimo! hashtag hashtag;;MariVMedeiros;1;09/08/2016 02:50;iPhone;;;Rio2016 Voleibol ;
737712;as meninas do hashtag arrasam demais hashtag;;gabidalton;1;09/08/2016 02:49;iPhone;;;Voleibol Rio2016 ;
736002;brasil porraaaaaa! ?? hashtag;;RayCaroll;1;09/08/2016 02:43;iPhone;;;Rio2016 ;
735764;seleção feminina está jogando muito hashtag bra 2 x 0 arg hashtag hashtag;;AdailtonCortez;1;09/08/2016 02:43;Android;;;Volei Rio2016 RumoAoTriOlimpico ;
734824;são lindas ?? url;;Ferreira_Bruto;1;09/08/2016 02:39;iPhone;;;;
733072;me exalto só um pouquinho assistindo aos jogos de hashtag hashtag;;__maiara;1;09/08/2016 02:32;Android;;;Voleibol Rio2016 ;
729391;vei essas meninas do volei me impressionam a cada dia, muito amor ? hashtag;;TheophiloMaira;1;09/08/2016 02:21;Android;;;Rio2016 ;
726213;rt tag_user izzy cerullo do hashtag hashtag é pedida em casamento pela namorada marjorie hashtag url url ;;adampvrrish;1;09/08/2016 02:14;TweetDeck;;;rugby bra Rio2016 ;blogfeministas 
725441;só as que tiram onda no hashtag do time do hashtag ?? hashtag hashtag;;amandinhaleaal;1;09/08/2016 02:12;iPhone;;;Voleibol BRA rio2016 LoveRio ;
723992;revezamento da natação tá o melhor da noite hashtag;;leozoi_;1;09/08/2016 02:09;iPhone;;;Rio2016 ;
719775;as meninas do voleibol estão arrasando hashtag hashtag;;looh_werneck15;1;09/08/2016 01:58;Twitter Web Client;;;Rio2016 Voleibol ;
719216;jogadoras da argentina são bem gatas! hashtag hashtag;;DonatoF28;1;09/08/2016 01:56;Android;;;Rio2016 ;
718151;boooooora meninas ?? hashtag hashtag;;_NatOliveira;1;09/08/2016 01:53;iPhone;;;voleibol Rio2016 ;
710224;a primeira impressão é a que fica e a nossa do hashtag é maravilhosa! hashtag hashtag url;;Luizgmartins;1;09/08/2016 01:17;Twitter Web Client;;;Rio2016 CidadeMaravilhosa Olimpíadas ;
708531;como eu queria ter uma raba dessas url;;anazxxkj;1;09/08/2016 01:08;Android;;;;
693434;os antis piram porque só o mengão apareceu na copa,através da flalemanha,e na abertura do hashtag através de 2 músicas. hashtag hashtag;;Fla120AnosNaA;1;08/08/2016 23:18;Twitter Web Client;;;Rio2016 OlympicGames LoveRio ;
693415;rt tag_user não tem como não gostar do basquete dos estados unidos hashtag hashtag;;rafaeladesmen;1;08/08/2016 23:18;iPhone;;;DreamTeam Rio2016 ;joaovictortyf_ 
688720;bom diaaaa e mais um dia de jogos e férias ?? hashtag hashtag;;luiiizasoares;1;08/08/2016 12:15;Android;;;OlympicGames Rio2016 ;
688349;tem dicas de apostas pra muitos desses esportes no url confere lá! url;;aposta10com;1;08/08/2016 12:08;Twitter Web Client;;;;
679854;o hashtag masculino tá tão bomque a gente aqui em casa tá muito mais empolgado com os recordes mundiais sendo quebrados na hashtag hashtag;;mandinhasoares;1;08/08/2016 02:11;Android;;;Futebol Natação Rio2016 ;
679620;a natação está bem mais emocionante... hashtag hashtag url;;weberfadel;1;08/08/2016 02:10;iPhone;;;Rio2016 Natacao ;
677098;é agoraaaaa, faz gol po hashtag hashtag hashtag;;rafael_stauros;1;08/08/2016 02:04;Android;;;bra Futebol Rio2016 ;
672184;pelo amor de deus temque sair medalha agora hashtag hashtag;;msalomaoneto;1;08/08/2016 01:54;iPhone;;;nataçao rio2016 ;
669898;esses garotos da seleção tem que aprender a jogar que nem garota, elas arrasaram ontem hashtag hashtag hashtag;;arroba_bruno_;1;08/08/2016 01:49;Android;;;futebol Rio2016 BrasilxIraque ;
666869;fandom de messi até no vôlei hashtag @ maracanãzinho url;;thikos;1;08/08/2016 01:43;Instagram;{'coordinates': [-22.913911, -43.229333], 'type': 'Point'};{'coordinates': [-43.229333, -22.913911], 'type': 'Point'};Rio2016 ;
665159;me escala por favor, tenho asma mas acho que jogo melhor. hashtag hashtag;;geh_lopes;1;08/08/2016 01:40;Mobile Web (M5);;;Futebol Rio2016 ;
660967;rt tag_user chegar, tão chegando. só falta finalizar o tal do gol hashtag hashtag hashtag;;andartam;1;08/08/2016 01:31;iPhone;;;BRA Rio2016 football ;Adna_Rios 
660728;rt tag_user bellucci e sá venceram os irmãos murray!! que maravilha hashtag hashtag;;gabrico28;1;08/08/2016 01:30;Twitter Web Client;;;Tenis Rio2016 ;TheMarcosCoxon 
658096;rt tag_user seleção feminina de ginástica vai à final nos jogos olímpicos: url hashtag url;;raffabrandaao;1;08/08/2016 01:25;Twitter Web Client;;;Rio2016 ;Estadao 
654903;hashtag hashtag e hashtag lideram na primeira série dos 200m de nado livre masculino. hashtag hashtag;;IsmaelxLucas;1;08/08/2016 01:17;Twitter Web Client;;;USA GER GBR Natação Rio2016 ;
647725;tô entendendo tudo hashtag hashtag hashtag;;drimagia;1;08/08/2016 00:56;Android;;;Rio2016 Futebol Bra ;
646077;rt tag_user acabou por hoje? que nada. ainda teremos phelps, ledecky e brasil com chance de medalha em duas provas da hashtag hashtag # ;;georgianamaia;1;08/08/2016 00:49;Android;;;natacao Rio2016 RioOlympics2016 ;pfavero1 
646055;agora vai url;;galdinopedroso_;1;08/08/2016 00:49;iPhone;;;;
645905;brincadeiras a parte, que belíssimo espetáculo ambos estão proporcionando aos espectadores hashtag hashtag;;Riksenna;1;08/08/2016 00:48;Android;;;Tenis Rio2016 ;
642325;boraaaaa url;;isabella_salay;1;08/08/2016 00:30;Mobile Web (M5);;;;
641096;que sensacional, isso é história hashtag url;;Georg_Heiderich;1;08/08/2016 00:24;Twitter Web Client;;;Rio2016 ;
639959;vou ter que comprar umas 5 televisões pra assistir todos os esportes ao mesmo tempo hashtag;;_bbruneca;1;08/08/2016 00:19;iPhone;;;Rio2016 ;
636409;rt tag_user parabéns, hugo e parabéns, torcida!!!! vitória também da torcida! vai brasil!!! hashtag hashtag hashtag;;verton_spfc;1;08/08/2016 00:04;Android;;;TenisDeMesa Rio2016 EuSouTimeBrasil ;NesterTweets 
633163;vitoria espetacular da hashtag 72-70 hashtag hashtag hashtag;;_dudu_pats_sccp;1;07/08/2016 23:53;Android;;;CRO ESP Basquete Rio2016 ;
632306;tag_user vira o jogo 3x2, passando vai p quartas e iguala melhor marca da história que foi de hugo hoyama em 96. hashtag hashtag;;maath_neves;1;07/08/2016 23:49;iPhone;;;tenisdemesa Rio2016 ;hugocalderano 
621074;você percebeque está muito envolvida pelo espírito olímpico qd se pega assistindo levantamento de peso e torcendo hashtag hashtag;;SheilinhaScot;1;07/08/2016 22:49;iPhone;;;LevantamentoDePeso Rio2016 ;
617169;rt tag_user amor ? url;;LoreeJoe;1;07/08/2016 22:14;TweetDeck;;;;AlvaroLoveWins 
616690;rt tag_user para felipe wu, investimentos foram essenciais para chegar à medalha de hashtag no hashtag url https:/ ;;stopfollowme;1;07/08/2016 22:09;Android;;;Prata Rio2016 ;Brasil2016 
616581;rt tag_user quadra e jogo lindos. esta olimpíada promete. hashtag hashtag garbine muguruza x andrea mitu url;;fabioblasques;1;07/08/2016 22:09;iPhone;;;rio2016 tenis ;Ricamconsult 
614299;que lindo os jogadores do méxico terem ido cumprimentar os torcedores. hashtag;;pattymeel;1;07/08/2016 16:21;iPhone;;;Rio2016 ;
612974;parabéns meninos do vôlei hashtag hashtag hashtag;;nathyfrancca;1;07/08/2016 16:19;iPhone;;;Rio2016 RioOlympics2016 TimeBrasil ;
607997;essa esgrima só tá me dando orgulho!!!hashtag hashtag ?;;Michelleuterio;1;07/08/2016 15:56;Android;;;Rio2016 Olimpiade2016 ;
603939;caramba, por muito pouco :/// erica hashtag hashtag;;orodrigocruzz;1;07/08/2016 15:41;Twitter Web Client;;;Judo Rio2016 ;
602779;chegueeeeeeeeeeiiii kkkkk hashtag hashtag hashtag hashtag;;lelleborges2;1;07/08/2016 15:35;Android;;;Bra volleyball Rio2016 SomosTodosOlimpicos ;
602296;vôlei é um dos esportes que eu mais gosto de assistir hashtag hashtag;;lucaspolegatti;1;07/08/2016 15:33;iPhone;;;volêi rio2016 ;
600508;eu disse de virada é muito mais gostoso. vamos pra cima brasil ? hashtag hashtag hashtag hashtag;;_paivacarol;1;07/08/2016 15:26;Android;;;volleyball SomosTodosOlimpicos JogosOlimpicos Rio2016 ;
599328;o segundo dia começou animador pro hashtag com vitórias na hashtag hashtag hashtag ???????? hashtag hashtag;;leo_souza_;1;07/08/2016 15:22;iPhone;;;timebrasil esgrima voleidepraia tenisdemesa Rio2016 SomosTodosOlimpicos ;
595864;g1: entre praia e montanha, hashtag foi cenário 'incrível' no ciclismo, diz site url hashtag url;;Emc2nn;1;07/08/2016 15:07;IFTTT;;;Rio2016 G1 ;
595574;rt tag_user boa sorte ao atleticano tag_user e toda a seleção brasileira no jogo! hashtag hashtag hashtag;;Thalysouz;1;07/08/2016 15:06;Android;;;voleibol Rio2016 bra ;13GaloNews Lucarelli8 
595095;essas apresentações de solo são maravilhosas hashtag hashtag hashtag hashtag;;Juliana_abm;1;07/08/2016 15:04;Android;;;ginasticaolimpica GimnasiaArtistica Rio2016 OlimpiadasTuiteras ;
594112;essas russas estão arrasando! hashtag;;Lepcs21;1;07/08/2016 14:59;Android;;;Rio2016 ;
587866;atletas da hashtag são sempre muito ?. a ginasta é uma fofa e também estilosa hashtag;;srtabia;1;07/08/2016 14:28;Android;;;Jam Rio2016 ;
587416;ana derek da croácia, nota 0 só no salto porque no meu coração é nota 10 hashtag hashtag;;tmidaniel;1;07/08/2016 14:24;iPhone;;;Rio2016 GinásticaArtística ;
584707;rt tag_user ganhador da primeira medalha no tiro em 96 anos garante posição do brasil na hashtag url url ;;CoutoClarice;1;07/08/2016 14:00;Twitter Web Client;;;Rio2016 ;bbcbrasil 
582955;? melhores closes das olimpíadas ? hashtag url;;msstheus;1;07/08/2016 13:42;iPhone;;;Rio2016 ;
582074;ganhamos fácil no volei de praia! hashtag;;bycarolinaf;1;07/08/2016 13:35;TweetDeck;;;Rio2016 ;
579970;melhor seleção ??? hashtag hashtag url;;purposerippi;1;07/08/2016 02:15;iPhone;;;Futebol Rio2016 ;
579501;rt tag_user estamos aqui divulgando e enaltecendo nossa seleção feminina hashtag url;;Lucas_Carddoso;1;07/08/2016 02:14;TweetDeck;;;Futebol Rio2016 ;falarafha 
574052;vamos dar mais valor para a seleção feminina de futebol, tá faltando isso, porque talento elas têm de sobra hashtag hashtag ? url;;Estelar09;1;07/08/2016 01:55;Android;;;Futebol Bra ;
572263;vamo brasil! orgulho dessa seleção feminina! hashtag hashtag;;Danilo_srt;1;07/08/2016 01:51;Android;;;Rio2016 FutebolFeminino ;
571435;o futebol feminino merece ser mais valorizado hashtag hashtag hashtag;;LiviaRegly;1;07/08/2016 01:49;iPhone;;;RioOlympics2016 Futebol Rio2016 ;
566888;uma deusa ? hashtag hashtag hashtag hashtag;;fbmaths;1;07/08/2016 01:45;Android;;;Marta Futebol Bra Rio2016 ;
565960;gol da marta hashtag;;bagulhosinistro;1;07/08/2016 01:44;iPhone;;;Rio2016 ;
563564;rt tag_user mulher na presidência mulher no senado mulher na seleção brasileira mulheres brasileiras arrebentam hashtag hashtag ;;MLMS_18;1;07/08/2016 01:36;Android;;;Futebol Rio2016 bra ;HPpottermore 
560253;hashtag hashtag 1x0 hashtag brasil saiu na frente na hashtag siga hashtag - url url;;EsportesOnIine;1;07/08/2016 01:29;IFTTT;;;Futebol BRA SWE Rio2016 UOLnaOlimpiada ;
559587;? seleção masculina por favor, senta e aprende ? hashtag hashtag hashtag;;abrahaowork;1;07/08/2016 01:28;iPhone;;;Rio2016 Futebol BRA ;
559544;goooool! de cristiane! essas meninas arrasam hashtag;;Aly_Moraes;1;07/08/2016 01:28;Twitter Web Client;;;Rio2016 ;
558209;rt tag_user que mulheres maravilhosas. hashtag hashtag hashtag;;JoaoQuixada;1;07/08/2016 01:26;Android;;;BRA futebol rio2016 ;o_muttley 
557938;essa seleção nos representa! ?? hashtag hashtag hashtag hashtag;;m_vinniicius;1;07/08/2016 01:26;iPhone;;;Rio2016 BRA Olympics Gold ;
557764;olha o show da seleção feminina!!!! hashtag hashtag hashtag hashtag hashtag;;euocristian1;1;07/08/2016 01:25;iPhone;;;Bra Sweden FutebolFeminino EuSouTimeBrasil Rio2016 ;
557136;e é gooool ?? url;;paulinhaacoelho;1;07/08/2016 01:25;iPhone;;;;
556761;brasil categoria feminina tá jogando mais do que o masculino kkkk como faz ? hashtag hashtag;;marsovi_;1;07/08/2016 01:25;iPhone;;;Rio2016 Futebol ;
555960;tag_user tag_user hashtag hashtag parábens gente !!! hashtag url;;HoracioMonteira;1;07/08/2016 01:24;Android;;;Rio2016 JuegosOlimpicos CeremoniaDeApertura ;rio2016_es COB_Br 
553713;formiga é implacável, que atleta. corre de lado a lado, está em todas as bolas para travar. suécia melhorou no jogo. hashtag hashtag;;pedrorhormes;1;07/08/2016 01:20;Android;;;Futebol Rio2016 ;
553397;bento concentrado vendo as finais da hashtag tá assistindo o hashtag desde a manhã com hashtag orgulho do pai =) url;;jdeandradeneto;1;07/08/2016 01:18;iPhone;;;Natação Rio2016 Handebol ;
549561;tá de parabéns o tag_user pela cobertura da hashtag uma overdose de esporte. hashtag;;diegokvelho;1;07/08/2016 01:02;Android;;;Rio2016 sportv ;SporTV 
548786;ok, é oficial, acabeide adotar a seleção de hashtag ! muitos crushs pra uma piscina só ? carisma demais! hashtag hashtag hashtag;;rezita_melo;1;07/08/2016 00:59;iPhone;;;poloaquatico TimeBrasil Rio2016 LoveRio ;
543954;todos convocados pra participar da campanha hashtag , cada um fazendo sua parte. hashtag trazido pelo lula! url;;MarivoneProf;1;07/08/2016 00:28;Twitter Web Client;;;ZICAZERO Rio2016 ;
538772;rt tag_user gostaria muito de ter os ginastas russos para mim, obrigada hashtag hashtag;;Lanafefe;1;06/08/2016 23:46;Android;;;olimpicgames Rio2016 ;oliversdomi 
538653;dois grupos que costumam dar muito orgulho aos brasileiros: nossos artistas com sua criatividade e nossos atletas com sua garra! hashtag;;diego_dg1;1;06/08/2016 23:45;Android;;;Rio2016 ;
534572;nossa que deusa! url;;moisesdavi1988;1;06/08/2016 23:09;Windows;;;;
528541;caraca sas mulher são muito maromba hashtag;;PangeiandO;1;06/08/2016 22:18;Android;;;rio2016 ;
528450;amém fischer hashtag hashtag url;;girlIsnotcool;1;06/08/2016 22:17;iPhone;;;Futebol Rio2016 ;
525341;hashtag vocês são um time, precisam jogar como um. coletividade, galera!! hashtag hashtag hashtag;;manoelspecort;1;06/08/2016 21:53;Android;;;bra Rio2016 Rio2016naESPN Basquetebol ;
516819;pra quem não sabe a iziane foi considerada por muito tempo uma sucessora da janet, tá justificado né? hashtag;;danilocotinhola;1;06/08/2016 20:55;iPhone;;;Rio2016 ;
516666;ginger está aqui torcendo pelo hashtag hashtag hashtag hashtag url;;arawme;1;06/08/2016 20:54;iPhone;;;BRA basquetebol RioOlympics2016 Rio2016 ;
513355;"o público gritando ""zica"" cada vez que a goleira do eua faz o tiro de meta, épico demais. hashtag hashtag";;endrewwsilva;1;06/08/2016 20:34;iPhone;;;Rio2016 USA ;
513209;rt tag_user duas atletas do basquete feminino do tag_user estão jogando agora pela seleção brasileira! vai, corinthians! hashtag;;VentoForteSP;1;06/08/2016 20:34;iPhone;;;rio2016 ;CorinthiansPLS Corinthians 
512550;rt tag_user amanhã vai ter fossa olímpica na hashtag algum pisciano deve levar ouro.;;Joulheana;1;06/08/2016 20:30;Twitter Web Client;;;Rio2016 ;celsodossi 
507343;o rio é lindo não? o restaurante panorâmico do santos dumont propicia essa linda vista! hashtag;;sandrapedroso;1;06/08/2016 19:04;Facebook;;;rio2016 ;
507114;rt tag_user olha a tag_user entrando e ja fazendo história na quadra! ??????? hashtag hashtag hashtag hashtag;;purposeeyou;1;06/08/2016 19:03;Twitter Web Client;;;Rio2016 Voleibol TimeBrasil BRA ;nanda_sepulveda jaquelinevolei 
505672;rt tag_user a primeira medalha do brasil foi no tiro agora falta ganhar nas outras modalidades berro socorro morta e lacrei hashtag;;JubsCampos_;1;06/08/2016 19:01;iPhone;;;Rio2016 ;boudelaires 
504162;valeu, felipe!!! ? hashtag hashtag url;;robertaelke;1;06/08/2016 18:59;Android;;;Rio2016 Tiro ;
503474;rt tag_user felipe wu é da ufabc, gnt! que amooor! medalha de prataaaaaa hashtag;;CostaTuly;1;06/08/2016 18:58;Twitter Web Client;;;Rio2016 ;CakeSant 
502905;abaixa que é medalha! hashtag;;gonzo_gonzalez;1;06/08/2016 18:58;iPhone;;;Rio2016 ;
502311;bela primeira medalha brasileira no hashtag na hashtag :);;DelReyDelfin;1;06/08/2016 18:57;Android;;;tiro Rio2016 ;
502060;boa, felipe! primeira prata e nossa! hashtag hashtag;;gczambo;1;06/08/2016 18:57;iPhone;;;Tiro Rio2016 ;
498579;hashtag | hashtag felipe wu tem pelo menos o hashtag garantido.;;olho_lance;1;06/08/2016 18:51;Twitter Web Client;;;Rio2016 TiroEsportivo Bronze ;
492577;goooooooool do canadá ? backie faz o terceiro canadá 3x0 zimbábue hashtag hashtag tag_user hashtag hashtag hashtag hashtag;;G_Esportes;1;06/08/2016 18:37;Android;;;CAN ZIM futebol feminino JogosOlimpicos RIO2016 ;Rio2016 
491375;força, andreas toba! hashtag hashtag hashtag;;claradiz;1;06/08/2016 18:33;iPhone;;;GER GinasticaArtistica Rio2016 ;
484733;coisa maravilhosa ver essas menimas jogando hashtag hashtag hashtag;;PriGludovats;1;06/08/2016 18:11;Android;;;Voleibol Rio2016 bra ;
483635;to amando essas tags hashtag url;;dear_mills;1;06/08/2016 18:06;Twitter Web Client;;;Rio2016 ;
483518;bora meninaaaaaa ?? hashtag hashtag hashtag;;blzgiu;1;06/08/2016 18:06;iPhone;;;Voleibol BRA Rio2016 ;
483407;maravilhosa kkkkkkkk url;;euluscass;1;06/08/2016 18:06;Android;;;;
482438;gentque maravilhosa!!!!!!! url;;fefa_sdl;1;06/08/2016 18:03;Android;;;;
478985;jogos olímpicos é um tesão para amantes de esporte como eu hashtag hashtag;;porramacho;1;06/08/2016 17:49;iPhone;;;RioOlympics2016 Rio2016 ;
472407;daqui a pouco tem estreia nos jogos olímpicos do vôlei feminino: hashtag x hashtag começa às 15h. hashtag;;GeorgMarques;1;06/08/2016 17:19;iPhone;;;bra cmr Rio2016 ;
469906;não sabia que assistir esgrima era tão emocionante hashtag;;evilFoss;1;06/08/2016 17:10;Android;;;Rio2016 ;
466469;tão bonito esgrima hashtag hashtag;;Iorrana_Soares;1;06/08/2016 16:56;Android;;;RioOlympics2016 Rio2016 ;
464071;tá bonito o hashtag tem brasileiro indo bem! hashtag;;jramanzini;1;06/08/2016 16:45;iPhone;;;ciclismo Rio2016 ;
463149;eu quero logo saltos ornamentais pra ver o mozao tag_user hashtag;;vinwelt;1;06/08/2016 16:42;iPhone;;;Rio2016 ;TomDaley1994 
461849;rt tag_user brasileira arrasando na natação ?? hashtag hashtag;;lilidyalves;1;06/08/2016 16:37;Twitter Web Client;;;RioOlympics2016 Rio2016 ;juliamonteirofr 
460999;vai brasil hashtag hashtag hashtag;;likeadiamondss;1;06/08/2016 16:33;Android;;;bra Rio2016 Natacao ;
460761;yusra (nadadora síria do time de refugiados) acaba de levar o primeiro lugar nas eliminatorias. vai r.o.t!!! hashtag;;LeilaGermano;1;06/08/2016 16:32;iPhone;;;Rio2016 ;
460414;classificou! url;;MaaayMarinho;1;06/08/2016 16:31;Mobile Web (M5);;;;
460175;natação é meu esporte olímpico preferido. quando minha 14 anos me amarrava ir pra natação. hashtag;;tsandradde;1;06/08/2016 16:30;Android;;;Rio2016 ;
459648;se eu tivesse ai eu ganhava lkkkkkkkkkk hashtag hashtag;;AlannaJheny;1;06/08/2016 16:28;Android;;;Rio2016 Natação ;
458256;quando to fazendo agachamento na academia e passa um cara bonito perto hashtag url;;hiagorelias;1;06/08/2016 16:22;iPhone;;;Rio2016 ;
455255;coooisa maaar linda a arte de nadar hashtag;;Alinegmacedo;1;06/08/2016 16:09;Twitter Web Client;;;Rio2016 ;
453587;"uh, vai morrer!"" no hashtag o brasileiro é sensacional! ?? hashtag";;Carol_Meireles_;1;06/08/2016 16:02;Android;;;Boxe Rio2016 ;
452179;rt tag_user fernanda gentil dona do parque olímpico hashtag hashtag url;;pereiradiegof;1;06/08/2016 15:58;iPhone;;;loverio rio2016 ;jupabelmok 
446395;quando o professor pergunta algo que eu sei a resposta hashtag hashtag url;;_thaisptacular;1;06/08/2016 15:42;Android;;;Rio2016 GinasticaArtistica ;
444470;rt tag_user homenagem ao grande ayrton senna. hashtag hashtag hashtag url;;NFLeiga;1;06/08/2016 15:38;iPhone;;;ciclismodeestrada Rio2016 Olympics ;gbragaalves 
439020;tag_user parabéns hypolito!!! emoção define! 15.500 hashtag hashtag hashtag hashtag;;pedrinhobochi;1;06/08/2016 15:26;Android;;;GinasticaArtistica SomosTodosOlimpicos Rio2016 RioOlympics2016 ;hypolitoginasta 
438073;vamos sarah!!! hashtag hashtag hashtag hashtag;;Joaoluccasrj;1;06/08/2016 15:24;Android;;;Judo Rio2016 JogosOlimpicos BRA ;
435240;#NOME?;;jessicambrosio;1;06/08/2016 15:19;iPhone;;;GinasticaArtistica Rio2016 ;
434142;rt tag_user quero mais é muitas vitórias pras categorias femininas, o reconhecimento vai vir de um jeito ou de outro hashtag hashtag ;;Julia_Marjore;1;06/08/2016 15:17;Mobile Web (M5);;;Rio2016 olimpicgames ;renaultreason 
433486;mano diego tem que ir bem vei hashtag hashtag;;FOURSIFICADA;1;06/08/2016 15:15;iPhone;;;GinasticaArtistica Rio2016 ;
427913;ainda deslumbrado com o espetáculo de ontem... magnifico! hashtag hashtag;;OLuanPereira;1;06/08/2016 14:58;iPhone;;;LoveRio Rio2016 ;
425842;os meninos da hashtag estão muito bons! nuh! ? hashtag;;marcelloas;1;06/08/2016 14:52;Android;;;GinasticaArtistica Rio2016 ;
425687;ginástica tá arrasando hashtag;;brigaderim;1;06/08/2016 14:51;iPhone;;;Rio2016 ;
424165;valeu sarah !!! ???? url;;Marcelo75415387;1;06/08/2016 14:48;Android;;;;
424095;amo a tecnica da sarah menezes ahahsh hashtag;;heyitsluana;1;06/08/2016 14:47;Android;;;Rio2016 ;
423450;gurias do hashtag deram um show hoje hashtag 31x28 noruega hashtag;;larynhapaulista;1;06/08/2016 14:46;Twitter Web Client;;;handebol Brasil rio2016 ;
422798;primeiro eu achei que ia ser ótimo ter tantos canais para assistir hashtag hashtag;;amandalemos;1;06/08/2016 14:44;iPhone;;;Rio2016 Rio2016noSporTV ;
417549;vôlei feminino: coreia vence japão por 3 sets a 1 no maracanãzinho. hashtag hashtag;;reporterdecrime;1;06/08/2016 14:21;iPhone;;;Rio2016 RioOlympics2016 ;
410743;rt tag_user meu velho, essa quadra do vôlei de praia é o maracanã da modalidade. cavala demais. hashtag;;xaandy6;1;06/08/2016 14:03;Android;;;Rio2016 ;Cassito_Z 
410308;estréia com pé direito! seleção brasileira de handebol feminino vence a noruega, atual campeão mundial: hashtag 31x28 hashtag hashtag hashtag;;remetropolitano;1;06/08/2016 14:03;Android;;;BRA NOR Rio2016 Handball ;
405897;bora felipe! hashtag hashtag;;ingridmiler;1;06/08/2016 13:33;Android;;;RIO2016 Judo ;
403715;eu sonhei com esse esportista de tongo... scrr. como faz pra achar ele?? hashtag hashtag hashtag url;;WOLFSEMIJAUSTIN;1;06/08/2016 13:18;Android;;;Rio2016 RioOlympic2016 OlympicGames ;
400316;e pensar que aquele sonho conquistado em 1.999 se tornou realidade! muito orgulho de ser brasileiro hashtag hashtag url;;JOAQUINTEIXEIRA;1;06/08/2016 12:59;Twitter Web Client;;;BRA RIO2016 ;
399767;e faz ele muito bem. é o favorito absoluto a ganhar o cri url;;brusosantos;1;06/08/2016 12:57;Android;;;;
397506;vamos paisano! vamos valverde! hashtag hashtag hashtag;;blankikam;1;06/08/2016 12:46;iPad;;;ciclismoruta Rio2016 ESP ;
396634;um belíssimo time esse da noruega, hein? hashtag hashtag hashtag hashtag hashtag;;The_Tozz;1;06/08/2016 12:41;Twitter Web Client;;;Bra Nor Handebol Rio2016 Rio2016noSporTV ;
395425;que defesas da kumaraha! hashtag hashtag;;fabionobrega;1;06/08/2016 12:35;TweetDeck;;;TenisdeMesa Rio2016 ;
393344;o brasil tem todos os defeitos mais nos surpreenderam nessa cerimonia maravilhosa hashtag;;BacellarNana;1;06/08/2016 03:14;Android;;;Rio2016 ;
391462;"rt tag_user brasil /rio de janeiro,antes desacreditado.hoje ovacionado pelo mundo inteiro.""eu sou brasileiro com muito orgulho";;kisses4laurenn;1;06/08/2016 03:13;Android;;;Rio2016 ;Isabelm86302280 
389656;esta acesa a pira olímpica. os jogos estão oficialmente abertos hashtag hashtag url — thell de castro ( ;;PodcastsB9;1;06/08/2016 03:12;IFTTT;;;Rio2016 CerimoniaDeAbertura ;
386745;parabéns a todos os envolvidos ????? abertura fantástica hashtag hashtag;;ana2sf1;1;06/08/2016 03:10;Android;;;CerimoniaDeAbertura Rio2016 ;
377867;rt tag_user a cerimônia foi toda bem feita, uma das poucas que inovou! parabéns brasil hashtag hashtag url ;;pqp_kaee;1;06/08/2016 03:06;Mobile Web (M5);;;Rio2016 CerimoniaDeAbertura ;TrickFHelp 
374714;que tiro essa abertura hashtag;;munhozju;1;06/08/2016 03:00;iPhone;;;Rio2016 ;
374409;cerimonia de abertura do hashtag foi a festa mais bonita que o maracanã já viu depois da final da libertadores de 2008;;marcosfelipe77;1;06/08/2016 03:00;Android;;;rio2016 ;
373871;rt tag_user não há quem estrague a festa da mais exuberante cultura popular do mundo! hashtag hashtag hashtag hashtag ;;claytonnoleto65;1;06/08/2016 03:00;iPhone;;;Olimpíadas CerimoniadeAbertura Rio2016 OlympicGames Brasil ;davitelles 
370970;é assim que funciona!é assim a vida!! mas que merecido vanderlei!! \o/ hashtag url;;AnneLazary;1;06/08/2016 02:59;Android;;;CerimoniaDeAbertura ;
369621;irei ver esse sol na candelária? sim ou com certeza? hashtag;;marselle;1;06/08/2016 02:59;Twitter Web Client;;;Rio2016 ;
366587;rt tag_user lindo! lindo! lindo! lindo!!!!! ?????? hashtag hashtag hashtag;;KryzCorrea;1;06/08/2016 02:58;Android;;;CerimoniaDeAbertura OpeningCeremony Rio2016 ;RafaelleCristal 
361832;rt tag_user 4horas de algo inesquecível. é de arrepiar!!! hashtag hashtag;;rolimpato;1;06/08/2016 02:56;Twitter Web Client;;;CerimoniaDeAbertura Rio2016 ;SurtoOlimpico 
360429;essa cerimônia superou minhas expectativas, foi maravilhosa? hashtag hashtag;;Marcela86281501;1;06/08/2016 02:55;iPhone;;;Rio2016 CerimoniaDeAbertura ;
359874;conseguimos, gente! fizemos uma abertura linda, to emocionada desde o começo hashtag hashtag;;nvthie;1;06/08/2016 02:55;iPhone;;;CerimoniaDeAbertura Rio2016 ;
354609;que o mundo veja a cidade maravilhosa assim, linda e única do jeito que é. que comecem os melhores jogos olímpicos da história! hashtag;;gaabicaalixto;1;06/08/2016 02:54;iPhone;;;Rio2016 ;
353503;aí sim!!! alguém tinha que representar o tênis do nosso país! hashtag hashtag url;;celsomontal;1;06/08/2016 02:53;iPad;;;CerimôniaDeAbertura Rio2016 ;
353396;hashtag pega o esforço dessa abertura e aplica no governo,saúde,educação que aí a gente só vai da close certo hashtag;;leticia_823;1;06/08/2016 02:53;iPhone;;;CerimoniaDeAbertura Rio2016 ;
